annotation_id,username,source_emotion,queried_emotion,task_type,file_name,rating,reaction_time_ms,sample_time_ms,created_at
be1352ed-d24d-434d-aa37-731f9c333106,user_0,Sadness,Intoxication_Altered_States_of_Consciousness,ultimate,EN_B00026_S07686_W000073.mp3,not_present,2911,3395,2026-04-12 12:51:55
04f03f35-de01-440b-a71e-9ffb2d6a4a08,user_0,Infatuation,Anger,contrastive_2,EN_6LLwJljz-SM_W000010_speaker_reference.mp3,not_present,3233,7555,2026-04-12 12:51:52
d450c543-4729-4501-a9fd-3bae9aff22c1,user_0,Jealousy___Envy,Jealousy___Envy,affirmative,EN_B00026_S03403_W000013_emotion_reference.mp3,weakly_present,4602,13124,2026-04-12 12:51:48
db0293f3-f335-4098-a0b7-c2ab59e16f21,user_0,Shame,Triumph,contrastive_2,EN_RXikcg4fei4_W000058_emotion_reference.mp3,strongly_present,7435,5535,2026-04-12 12:51:44
d999499d-29a8-4cb8-92d4-eca926803f2e,user_0,Astonishment_Surprise,Astonishment_Surprise,affirmative,EN_B00006_S09201_W000136.mp3,weakly_present,7595,5705,2026-04-12 12:51:36
8ba7f32b-0938-4396-b162-b4a08ce069fd,user_0,Contentment,Contentment,affirmative,EN_B00003_S09376_W000037_emotion_reference.mp3,strongly_present,7673,14738,2026-04-12 12:51:28
2842d30d-c201-40a1-bc45-282091ab9bd5,user_0,Anger,Anger,affirmative,EN_aZfCaMGnEB0_W000022.mp3,strongly_present,3404,7131,2026-04-12 12:51:21
81d9a626-2cc9-4568-81d3-ff40301658e4,user_0,Contemplation,Impatience_and_Irritability,contrastive_2,EN_aLIjPUusClY_W000318_speaker_reference.mp3,not_present,15715,14204,2026-04-12 12:51:17
d1f24ec0-f27c-42f5-a054-d92c803c6ea4,user_0,Jealousy___Envy,Intoxication_Altered_States_of_Consciousness,ultimate,DE_vX0-7qMxCPI_W000105.mp3,not_present,3628,5970,2026-04-12 12:51:01
6e7a8b23-2dcc-4830-838f-18d3f37ff2b1,user_0,Contentment,Contentment,affirmative,EN_B00055_S05910_W000087.mp3,weakly_present,8686,15773,2026-04-12 12:50:58
cffad3fd-23e2-4cce-8ef3-0acfe467b1d4,user_0,Disappointment,Disappointment,affirmative,EN_B00038_S09305_W000157.mp3,not_present,6011,3023,2026-04-12 12:50:49
346d6f39-5cd0-4b6e-86d7-16fc65f0d644,user_0,Teasing,Teasing,affirmative,EN_B00028_S04850_W000006.mp3,not_present,9259,10255,2026-04-12 12:50:43
af6a420a-20f5-4df7-a56d-ce780731fb8c,user_0,Doubt,Sexual_Lust,ultimate,EN_B00023_S01820_W000000.mp3,not_present,10614,5348,2026-04-12 12:50:33
560d9250-a5b9-4ba0-bda4-fec935af71f9,user_0,Elation,Impatience_and_Irritability,ultimate,EN_ZUxE1zHfgkY_W000074.mp3,not_present,4271,10544,2026-04-12 12:50:23
6d547314-5bce-4720-8b23-49604e3fd219,user_0,Teasing,Sourness,penultimate,EN_B00029_S03839_W000000.mp3,not_present,4028,10526,2026-04-12 12:50:18
d98a435b-41f9-488c-a25e-c3e0ee7d158f,user_0,Intoxication_Altered_States_of_Consciousness,Concentration,contrastive_1,EN_d11gg41eK4c_W000007.mp3,not_present,4166,6236,2026-04-12 12:50:14
1b62d53b-7d78-4646-899a-5bfbe91239f4,user_0,Fear,Infatuation,penultimate,EN_YZmKArHnMIo_W000084_speaker_reference.mp3,weakly_present,5034,7640,2026-04-12 12:50:10
e9c021a5-41eb-4993-bfb8-2750becfa7a0,user_0,Impatience_and_Irritability,Awe,contrastive_1,EN_Cce7Epg57BU_W000074_emotion_reference.mp3,not_present,9904,11996,2026-04-12 12:50:05
3fb495cd-62ab-480c-a3eb-e9ec8daa7dbb,user_0,Pleasure_Ecstasy,Pleasure_Ecstasy,affirmative,DE_B00000_S07101_W000006_emotion_reference.mp3,weakly_present,6655,29983,2026-04-12 12:49:55
dfb71e7c-1167-4ed2-9ddb-e8a2f9e95803,user_0,Concentration,Concentration,affirmative,EN_plvjkZFxjEo_W000002.mp3,strongly_present,4843,23090,2026-04-12 12:49:48
b0966b04-a6e8-410f-82b8-7583334ef65e,user_0,Helplessness,Infatuation,penultimate,EN_BQEc30GAR_4_W000016_emotion_reference.mp3,not_present,2340,4754,2026-04-12 12:49:43
4bd0ecc2-255a-4399-b3d8-bda2f8127402,user_0,Anger,Anger,affirmative,EN_eb9AtayWgZU_W000108_emotion_reference.mp3,weakly_present,8583,5195,2026-04-12 12:49:41
937961f8-5950-4c54-9fd2-0db02acd533d,user_0,Confusion,Confusion,affirmative,EN_pJggOksy8ok_W000090.mp3,strongly_present,3185,6027,2026-04-12 12:49:32
6839aab0-1b60-48f5-8c34-2bd89664c567,user_0,Confusion,Contentment,contrastive_2,EN_1ksjzRQD_MI_W000109.mp3,not_present,15996,17216,2026-04-12 12:49:29
20aac710-f8de-495c-9e52-66f129c88f1e,user_0,Malevolence_Malice,Malevolence_Malice,affirmative,EN_NjSn5GkkzsI_W000177_emotion_reference.mp3,not_present,5237,16480,2026-04-12 12:49:13
acd6d882-9dd8-472c-a180-036cfa7548eb,user_0,Pride,Pride,affirmative,EN_B00002_S05714_W000012_emotion_reference.mp3,not_present,5270,14684,2026-04-12 12:49:07
124e552f-02e3-4b04-9f0f-63313a58d7f2,user_0,Shame,Shame,affirmative,EN_XhbeZrNjszM_W000008.mp3,not_present,5874,21747,2026-04-12 12:49:02
a66fd361-f7bf-4f9b-b69e-97f979d9eba1,user_0,Relief,Relief,affirmative,EN_yuzxebRpIMU_W000227_emotion_reference.mp3,weakly_present,4545,5518,2026-04-12 12:48:56
8d68a9a1-9a53-4716-a0e3-847c4ed71081,user_0,Pain,Amusement,contrastive_2,EN_sP2jq4r0lHU_W000053_emotion_reference.mp3,not_present,4276,4669,2026-04-12 12:48:51
f761aabb-29ba-4ec5-9d1c-56e015a37884,user_0,Shame,Pride,contrastive_1,EN_B00032_S08714_W000183.mp3,weakly_present,3910,6367,2026-04-12 12:48:47
11e5ac8e-dd1b-4d8a-87d3-c0a8f337f10e,user_0,Embarrassment,Triumph,contrastive_2,EN_nyR7EZ6RSFu_W000091.mp3,not_present,11210,18371,2026-04-12 12:48:43
a09090f7-e52c-4c45-b6b0-a77703018c47,user_0,Pride,Pride,affirmative,EN_B00058_S04108_W000208.mp3,strongly_present,2630,3277,2026-04-12 12:48:32
bde04186-ab2e-463c-81d1-8e53e0894c2a,user_0,Elation,Emotional_Numbness,contrastive_1,EN_lFswiSn32X0_W000684_speaker_reference.mp3,not_present,1758,5280,2026-04-12 12:48:29
596ae647-7c4d-4791-a379-2b6b0b12f9d1,user_0,Pleasure_Ecstasy,Pleasure_Ecstasy,affirmative,EN_B00044_S05501_W000049.mp3,weakly_present,5875,6364,2026-04-12 12:48:27
880032cb-0a46-44d3-9e50-72a71a74d6ab,user_0,Thankfulness_Gratitude,Intoxication_Altered_States_of_Consciousness,ultimate,EN_B00083_S00410_W000003.mp3,not_present,7972,16995,2026-04-12 12:48:21
88613e5b-e19a-4c72-9a5e-6f9d7a59e6be,user_0,Doubt,Sexual_Lust,ultimate,EN_vNV46kuocFc_W000033_emotion_reference.mp3,not_present,3659,8506,2026-04-12 12:48:13
485dca94-c731-48bb-a7f5-bb3cee556651,user_0,Doubt,Intoxication_Altered_States_of_Consciousness,penultimate,EN_B00030_S08206_W000134.mp3,not_present,4004,10068,2026-04-12 12:48:09
00217cd3-d262-4654-bd54-904768c92182,user_0,Confusion,Confusion,affirmative,EN_6asjt68KXly_W000024.mp3,strongly_present,9498,11868,2026-04-12 12:48:05
8fcf2fd3-dff8-4bbc-b7e9-c68323bc7c57,user_0,Fatigue_Exhaustion,Intoxication_Altered_States_of_Consciousness,penultimate,EN__G-5WxrXr_c_W000090_emotion_reference.mp3,not_present,3053,3871,2026-04-12 12:47:56
207cdd25-26cd-43e0-8181-2a0a51cfee4d,user_0,Contemplation,Contemplation,affirmative,EN_B00008_S01289_W000036.mp3,strongly_present,4629,15059,2026-04-12 12:47:52
e8aa7870-3f42-46fe-b249-17eef6e1987a,user_0,Distress,Intoxication_Altered_States_of_Consciousness,penultimate,EN_WeKJkkZIlPQ_W000064_emotion_reference.mp3,not_present,5754,4856,2026-04-12 12:47:48
1b12d27c-242e-4146-b19f-df13989fb2a0,user_0,Affection,Affection,affirmative,EN_B00019_S08141_W000000_emotion_reference.mp3,strongly_present,4547,13294,2026-04-12 12:47:42
cecaba66-af0a-4460-aa3d-5de5b2829663,user_0,Sadness,Sadness,affirmative,EN_Yhjug-mRaUk_W000007_emotion_reference.mp3,not_present,12588,9219,2026-04-12 12:47:37
6ce9bca9-6d16-4e96-80cc-87049437ecc9,user_0,Contentment,Anger,contrastive_2,EN_B00039_S00541_W000146.mp3,not_present,4043,28353,2026-04-12 12:47:25
8fefa741-111f-476a-9a68-c2ba40d6c82f,user_0,Astonishment_Surprise,Astonishment_Surprise,affirmative,EN_0SsL0sH9f5k_W000098_emotion_reference.mp3,strongly_present,1975,5348,2026-04-12 12:47:20
db14386b-99d9-4cd4-8ca0-2dfe228dfb5d,user_0,Intoxication_Altered_States_of_Consciousness,Fatigue_Exhaustion,ultimate,EN_B00008_S05588_W000142.mp3,not_present,6665,3276,2026-04-12 12:47:18
e74660e3-008a-41c1-99e5-662c3398b81e,user_0,Disappointment,Disappointment,affirmative,EN_B00020_S04500_W000000.mp3,strongly_present,6314,5416,2026-04-12 12:47:12
61641751-a95d-489e-8f9d-5ddd81d0b01e,user_0,Concentration,Concentration,affirmative,EN_0O9oevgVNu4_W000383.mp3,weakly_present,20677,19015,2026-04-12 12:47:05
6d918f21-e9ae-4247-b1f1-62e25f1ef5a9,user_0,Teasing,Teasing,affirmative,EN_tR2ORYl6Qfo_W000016_speaker_reference.mp3,not_present,7230,23168,2026-04-12 12:46:44
204e2f68-7d27-45a7-83f5-74722a9b2fd5,user_0,Doubt,Doubt,affirmative,EN_B00011_S02570_W000032.mp3,weakly_present,7531,5399,2026-04-12 12:46:37
03754513-8263-42fd-91de-94e04149eaf5,user_0,Relief,Embarrassment,ultimate,EN_B00005_S01921_W000012.mp3,not_present,4374,11918,2026-04-12 12:46:30
92736da7-95eb-4cf1-b412-4cf1301f6e02,user_0,Pleasure_Ecstasy,Disgust,contrastive_2,EN_B00050_S00257_W000048_emotion_reference.mp3,not_present,4331,4058,2026-04-12 12:46:25
d4ef5586-29b4-4683-b55f-36a82bde9c32,user_0,Confusion,Confusion,affirmative,EN_D1-1hQbc9B4_W000262_emotion_reference.mp3,weakly_present,74131,18172,2026-04-12 12:46:13
75a8c936-9fed-477c-b02e-6158d14f287f,user_0,Longing,Elation,contrastive_2,EN_B00046_S08306_W000002.mp3,not_present,2701,21341,2026-04-12 12:44:59
de94c3cc-2746-4dd3-83ab-4a87e4a649c9,user_0,Intoxication_Altered_States_of_Consciousness,Anger,contrastive_2,EN_x3QR1FidoFu_W000024.mp3,weakly_present,3723,3124,2026-04-12 12:44:56
68f0e446-2824-47a7-ab95-4f2b98bee1e6,user_0,Malevolence_Malice,Affection,contrastive_1,EN_9eGggZp2z8k_W000078.mp3,weakly_present,4619,10812,2026-04-12 12:44:46
a59bfd5b-fd70-4483-9d3d-ade0096f2ec2,user_0,Contempt,Contempt,affirmative,EN_vbalKLxebLy_W000005.mp3,strongly_present,3972,8896,2026-04-12 12:44:41
4c580de3-9704-450b-9838-7aae1579938d,user_0,Embarrassment,Embarrassment,affirmative,EN_muO_MfNEAuk_W000041_emotion_reference.mp3,weakly_present,6775,14620,2026-04-12 12:31:12
bbd4d1d2-c65a-477b-a89d-c1a0857c4587,user_0,Shame,Sexual_Lust,penultimate,EN_HT4L9eqGdzo_W000110.mp3,not_present,14069,19516,2026-04-12 12:31:05
1756064c-fa04-4e83-968f-8829865757c1,user_0,Astonishment_Surprise,Emotional_Numbness,contrastive_1,EN_0SsL0sH9f5k_W000098_emotion_reference.mp3,not_present,2399,5348,2026-04-12 12:30:51
170b98a1-d5fc-4ff6-8caa-702fbd7d24b0,user_0,Intoxication_Altered_States_of_Consciousness,Intoxication_Altered_States_of_Consciousness,affirmative,EN_mCI2X8Qpupc_W000208.mp3,strongly_present,6576,4228,2026-04-12 12:30:49
c52c73bb-d84b-461d-918e-32ae4d395a6f,user_0,Thankfulness_Gratitude,Thankfulness_Gratitude,affirmative,EN_B00011_S05114_W000025.mp3,weakly_present,3413,12292,2026-04-12 12:30:42
9dfc1d02-6d0d-4fc7-81cb-8423c7123077,user_0,Longing,Sourness,ultimate,EN_B00033_S00629_W000040_emotion_reference.mp3,weakly_present,5975,14432,2026-04-12 12:30:39
2f356817-7f97-4654-8bd1-b65d47058c66,user_0,Affection,Intoxication_Altered_States_of_Consciousness,ultimate,EN_XNGnZlVx5ju_W000134_emotion_reference.mp3,not_present,1621,7997,2026-04-12 12:30:33
2929d9bd-9948-4dff-a07f-2bf838e5996b,user_0,Longing,Longing,affirmative,EN_B00023_S03680_W000191_speaker_reference.mp3,not_present,7821,15738,2026-04-12 12:30:31
11db70d2-8057-4723-aa85-4b2d2e21c1aa,user_0,Affection,Intoxication_Altered_States_of_Consciousness,ultimate,EN_IialGF5jJ2I_W000003.mp3,not_present,6009,8726,2026-04-12 12:30:23
e2f080b2-f113-4323-a7be-095df4c9a473,user_0,Relief,Relief,affirmative,EN_B00014_S00021_W000013.mp3,weakly_present,8387,5076,2026-04-12 12:30:17
91670efc-c8be-4ee9-a955-8361dca0b4c3,user_0,Affection,Affection,affirmative,EN_B00055_S05152_W000001_emotion_reference.mp3,weakly_present,17287,5874,2026-04-12 12:30:08
cc19c0b8-e42d-420b-9642-a46e70a185ff,user_0,Awe,Awe,affirmative,EN_B00057_S01024_W000001.mp3,not_present,6729,9253,2026-04-12 12:29:51
3768cb3b-c509-454f-b7ae-6419ebd4487d,user_0,Bitterness,Bitterness,affirmative,DE_B00001_S08312_W000011_emotion_reference.mp3,strongly_present,3305,19610,2026-04-12 12:29:44
5d959310-7348-49a2-a17c-e57c4eaf1a39,user_0,Awe,Impatience_and_Irritability,contrastive_1,EN_kfPBvc2kDXA_W000029_emotion_reference.mp3,not_present,4132,9458,2026-04-12 12:29:41
31615f63-46c0-4d7a-8633-08d09b563613,user_0,Pain,Infatuation,penultimate,EN_B00042_S00957_W000061_emotion_reference.mp3,not_present,4438,9695,2026-04-12 12:29:36
dd413519-37ee-43b4-a215-ffeee9b88769,user_0,Pleasure_Ecstasy,Disgust,contrastive_2,EN_B00001_S04304_W000089.mp3,not_present,5527,18251,2026-04-12 12:29:32
20a45df4-1861-43a2-8ff5-25080382baf5,user_0,Pride,Intoxication_Altered_States_of_Consciousness,ultimate,EN_Lj0pU865L40_W000140_emotion_reference.mp3,not_present,10845,9270,2026-04-12 12:29:26
12ffb477-ee76-45a2-9a00-49efa7e49e0a,user_0,Bitterness,Intoxication_Altered_States_of_Consciousness,ultimate,DE_B00002_S09828_W000214_emotion_reference.mp3,not_present,1359,21732,2026-04-12 12:29:01
6664e4d3-fb5f-4f5b-9404-f632a4857505,user_0,Fear,Fear,affirmative,EN_IayxPXRdRYM_W000043.mp3,weakly_present,10365,19287,2026-04-12 12:29:00
9f25b198-368b-4e8a-a347-bac33a0d5870,user_0,Affection,Intoxication_Altered_States_of_Consciousness,ultimate,EN_VBpT8XBH_kI_W000336.mp3,not_present,3451,17300,2026-04-12 12:28:49
7e9df210-903d-4509-a1f0-b215d5b87b66,user_0,Elation,Elation,affirmative,EN_cmsmVzKabGE_W000242_speaker_reference.mp3,not_present,4112,14058,2026-04-12 12:28:46
24f40e05-c9c2-448a-986d-7d1b4f3cf9cc,user_0,Distress,Sourness,penultimate,EN_B4ND1Px0eCM_W000182.mp3,strongly_present,2437,15976,2026-04-12 12:28:42
63e74514-c646-47a1-9d47-5b105460ec79,user_0,Helplessness,Triumph,contrastive_1,EN_2DEpQCjMCAk_W000006_emotion_reference.mp3,not_present,3721,5501,2026-04-12 12:28:39
a0024199-7d20-40f2-93f8-a2b2932287c0,user_0,Pain,Pleasure_Ecstasy,contrastive_1,EN_B00024_S00786_W000409_emotion_reference.mp3,not_present,6309,6910,2026-04-12 12:28:35
cd4251c7-fe18-43e1-a629-60385e862353,user_0,Helplessness,Sourness,penultimate,EN_B00082_S08514_W000001.mp3,weakly_present,8069,9932,2026-04-12 12:28:29
3b3004ad-ae5f-4780-b506-2b2d0078a4cd,user_0,Impatience_and_Irritability,Impatience_and_Irritability,affirmative,EN_hMohHSNRdFo_W000043.mp3,strongly_present,1941,8302,2026-04-12 12:28:21
1806aab6-f8fa-4ff2-907e-0315ee9734fe,user_0,Contemplation,Contemplation,affirmative,EN_wOpKJ0_SJ64_W000077_speaker_reference.mp3,weakly_present,4632,15154,2026-04-12 12:28:19
1fd78ce5-c2f8-4ab2-bb40-2b41806fb13b,user_0,Thankfulness_Gratitude,Bitterness,contrastive_2,EN_dUnhIc8XJcA_W000011.mp3,not_present,3836,11156,2026-04-12 12:28:14
96e55101-a874-4c8b-9d60-023d07246c41,user_0,Malevolence_Malice,Intoxication_Altered_States_of_Consciousness,ultimate,EN_B00008_S04268_W000135.mp3,weakly_present,4925,14924,2026-04-12 12:28:10
4acca5c3-a5ac-48b8-9aff-b8a06ebd1c70,user_0,Relief,Fear,contrastive_2,EN_mWA7XfcVXdE_W000008_emotion_reference.mp3,not_present,8279,3208,2026-04-12 12:28:05
624fa206-234b-432f-a311-646d3699b51f,user_0,Embarrassment,Contempt,penultimate,EN_v8Hbzmmydn0_W000086.mp3,not_present,10525,17097,2026-04-12 12:27:57
b7394a81-c9f9-49fc-8ba1-946fbd5aa67b,user_0,Sourness,Sourness,affirmative,EN_B00011_S06888_W000034_emotion_reference.mp3,weakly_present,9373,10747,2026-04-12 12:27:46
bbdb409a-dfcd-4a13-965a-ad300387c791,user_0,Anger,Contentment,contrastive_2,EN_B00024_S02973_W000000.mp3,not_present,4134,4126,2026-04-12 12:27:37
ecfdc91f-772c-42f6-a0f7-4a4b66c1ff75,user_0,Distress,Contentment,contrastive_2,EN_Sqmp-lbf-X8_W000002.mp3,not_present,9407,9066,2026-04-12 12:27:32
bcceb7c3-b2c5-481c-8f61-934e47a2a6c9,user_0,Contempt,Contempt,affirmative,EN_B00052_S07247_W000063.mp3,not_present,8564,6672,2026-04-12 12:27:23
14e58c8f-d2bf-4c40-a1a2-e083b0c07733,user_0,Interest,Interest,affirmative,EN_wJFcac4tEsu_W000275_emotion_reference.mp3,strongly_present,18946,28421,2026-04-12 12:27:14
68df5031-3622-4d5c-9c27-db02b28e2321,user_0,Thankfulness_Gratitude,Contempt,contrastive_1,EN_dVuU3WXpgDE_W000003.mp3,not_present,8340,14666,2026-04-12 12:26:55
03137880-7425-4773-8e03-865baa5be129,user_0,Malevolence_Malice,Malevolence_Malice,affirmative,EN_8Y9kboJLaQU_W000000.mp3,strongly_present,5643,16553,2026-04-12 12:26:24
7dda2682-6f07-435a-b4c5-f25031d29b18,user_0,Fatigue_Exhaustion,Fatigue_Exhaustion,affirmative,EN_ohjDFXeqTgo_W000000_emotion_reference.mp3,weakly_present,6255,5229,2026-04-12 12:26:19
06686b2b-d98a-4a55-b7b0-71664b9b5935,user_0,Affection,Affection,affirmative,EN_qVR0nDZv5qE_W000012_emotion_reference.mp3,weakly_present,6357,5636,2026-04-12 12:26:12
51d0cad9-0870-479f-8c96-04823e86b1cd,user_0,Amusement,Helplessness,penultimate,EN_B00008_S05547_W000129.mp3,not_present,8504,14584,2026-04-12 12:25:56
ce49dcd9-a20e-4daf-99a5-8620bcc858e8,user_0,Triumph,Triumph,affirmative,EN_B00001_S08484_W000152_emotion_reference.mp3,strongly_present,4239,18172,2026-04-12 12:25:47
a586feac-3cc9-4402-966a-5bf2bf28b972,user_0,Elation,Emotional_Numbness,contrastive_1,EN_4z4loMpEXXQ_W000013_speaker_reference.mp3,not_present,2619,21530,2026-04-12 12:25:08
8beba67c-ebf8-4820-9866-853752d7addb,user_0,Anger,Intoxication_Altered_States_of_Consciousness,ultimate,EN_B00025_S00836_W000002.mp3,not_present,1722,7386,2026-04-12 12:25:06
d16761b6-8172-4ce7-9668-b4aa2fb9face,user_0,Affection,Affection,affirmative,EN_B00019_S00075_W000044.mp3,strongly_present,1700,6248,2026-04-12 12:24:47
4290bc74-3461-4f84-aa3e-8799b23399a9,user_0,Concentration,Embarrassment,penultimate,EN_B00046_S09289_W000022.mp3,not_present,5437,14908,2026-04-12 12:24:45
610b29d8-814b-42d3-b075-bdebba6ee515,user_0,Infatuation,Sourness,penultimate,EN_B00015_S06865_W000009_emotion_reference.mp3,not_present,7807,7589,2026-04-12 12:24:39
3cbd3952-7993-493e-9815-92ce9791fed4,user_0,Pleasure_Ecstasy,Longing,ultimate,EN_JjmpvELCP-U_W000193_emotion_reference.mp3,not_present,7487,18302,2026-04-12 12:24:31
a228a3e1-1429-424b-a0a4-16784f6a2608,user_0,Elation,Elation,affirmative,EN_7zw_J7Uszlk_W000039.mp3,strongly_present,8079,3990,2026-04-12 12:24:24
a51d2172-5339-4817-a78a-06bd33c8022a,user_0,Sexual_Lust,Sexual_Lust,affirmative,EN_x3-JZKOUA4U_W000170.mp3,not_present,3134,4244,2026-04-12 12:24:16
41d15fcb-9f25-4aa3-b87d-081d6656a917,user_0,Concentration,Concentration,affirmative,EN_B00022_S00646_W000019.mp3,strongly_present,3521,19964,2026-04-12 12:24:12
ac94d71c-ace1-4b8a-99e6-529c68c81a1d,user_0,Sourness,Intoxication_Altered_States_of_Consciousness,ultimate,DE_vX0-7qMxCPI_W000095_emotion_reference.mp3,not_present,4392,17250,2026-04-12 12:24:09
109bfc57-d478-4287-bc3a-67039622fb2f,user_0,Distress,Sourness,ultimate,EN_0I3nBGO-evM_W000024.mp3,strongly_present,1820,12954,2026-04-12 12:24:04
b91f283b-f972-45cb-a63d-7ce42bd8c85b,user_0,Elation,Fear,penultimate,EN_2z3IqGJlKwk_W000076.mp3,not_present,2932,18811,2026-04-12 12:24:02
aae9ebdb-3ba4-4bc8-8601-5c9e8969b91f,user_0,Amusement,Helplessness,penultimate,EN_B00008_S04673_W000077_emotion_reference.mp3,not_present,5397,7741,2026-04-12 12:23:59
a3a767ff-e467-4145-a5a3-499715eb4593,user_0,Astonishment_Surprise,Astonishment_Surprise,affirmative,EN_oe7R0qju0wy_W000332.mp3,strongly_present,3301,7453,2026-04-12 12:23:37
cecb7898-1ba6-445d-834e-7bac669637fc,user_0,Awe,Awe,affirmative,EN_B00001_S08880_W000006.mp3,not_present,12109,9746,2026-04-12 12:23:33
e62770de-57ab-4284-b7b1-c506d4652e5a,user_0,Awe,Embarrassment,penultimate,EN_B00048_S00709_W000001_emotion_reference.mp3,not_present,2104,5127,2026-04-12 12:23:21
c8d5315d-9f06-4bd2-aa20-f0b427ce80c2,user_0,Teasing,Teasing,affirmative,EN_B00056_S08698_W000028_emotion_reference.mp3,not_present,3210,28438,2026-04-12 12:23:01
e57445f6-a46c-4ead-ab06-ba372af7c7fd,user_0,Thankfulness_Gratitude,Thankfulness_Gratitude,affirmative,EN_024kNCtO1-8_W000027.mp3,strongly_present,4668,14975,2026-04-12 12:22:21
20929e50-c596-449b-a87c-95592722ab67,user_0,Contentment,Contentment,affirmative,EN_9NzoKq5hTpo_W000053_emotion_reference.mp3,strongly_present,5541,12462,2026-04-12 12:22:16
558d1835-4bec-4c95-944d-1df870884abc,user_0,Sadness,Sadness,affirmative,EN_prLBsNpUj7E_W000135_emotion_reference.mp3,weakly_present,10484,4244,2026-04-12 12:22:11
ae3382a0-879a-416e-8eb5-994b053b0d49,user_0,Affection,Contempt,contrastive_2,EN_Qr3VMrYKZPE_W000066.mp3,not_present,3572,8188,2026-04-12 12:22:00
346e4931-a3a9-4b48-8caf-73a6ecc6074e,user_0,Contemplation,Contemplation,affirmative,EN_B00065_S02764_W000069_speaker_reference.mp3,strongly_present,3859,14567,2026-04-12 12:21:57
9dabacc3-dcee-4c2f-b6b8-311325607345,user_0,Bitterness,Amusement,contrastive_2,DE_B00000_S08071_W000020_emotion_reference.mp3,not_present,18155,23184,2026-04-12 12:21:53
c9c06422-26b1-4855-913c-08ffb4da279f,user_0,Concentration,Intoxication_Altered_States_of_Consciousness,contrastive_1,EN_B00041_S01853_W000010.mp3,not_present,15762,18556,2026-04-12 12:21:34
1b56afcb-be64-49f5-983f-eb4439519eff,user_0,Concentration,Intoxication_Altered_States_of_Consciousness,contrastive_1,EN_B00025_S05700_W000001.mp3,not_present,8791,22734,2026-04-12 12:21:19
f1c2d636-900c-438d-b0d9-c68de74355e9,user_0,Distress,Relief,contrastive_1,EN_WqsLjKKONAk_W000102.mp3,not_present,13850,8625,2026-04-12 12:21:10
3b9ecd9f-ca19-415c-baba-44a3d84bf89c,user_0,Sadness,Intoxication_Altered_States_of_Consciousness,ultimate,EN_8rc4Fwds6fc_W000020.mp3,not_present,16477,8285,2026-04-12 12:20:56
59390e2d-f1c2-4e52-ba86-7ae2816d7025,user_0,Longing,Elation,contrastive_2,EN_B00032_S08123_W000011.mp3,not_present,3970,18300,2026-04-12 12:20:39
27fa963d-e982-4f19-8e12-c72c158b2a5c,user_0,Hope_Enthusiasm_Optimism,Hope_Enthusiasm_Optimism,affirmative,EN_h7idyX8J4Ek_W000001.mp3,weakly_present,9733,20060,2026-04-12 12:20:35
5fad0ab4-c3a6-45e8-a975-340fead97026,user_0,Contemplation,Intoxication_Altered_States_of_Consciousness,ultimate,EN_QBcaAtsrckE_W000014.mp3,not_present,9051,13854,2026-04-12 12:20:25
a8fa76b7-af1a-4afd-b8aa-09bf0415182b,user_0,Emotional_Numbness,Elation,contrastive_1,DE_B00001_S07346_W000022.mp3,not_present,15236,3973,2026-04-12 12:20:16
bec4f536-0361-4a0a-9ed5-b08b90e9ac77,user_0,Longing,Longing,affirmative,EN_B00055_S05229_W000007_emotion_reference.mp3,not_present,6114,3225,2026-04-12 12:20:01
9410c9f5-7f2b-418b-9f53-120770f6c05e,user_0,Longing,Elation,contrastive_2,EN_y7ybsHVe8RI_W000002.mp3,not_present,8647,14482,2026-04-12 12:19:55
664e790e-124d-48cd-b030-3ed90c56a184,user_0,Distress,Distress,affirmative,EN_k9difvcrSgM_W000003.mp3,strongly_present,8447,8285,2026-04-12 12:19:46
a4b7be90-a4de-4bbb-a2ae-28bc93559524,user_0,Intoxication_Altered_States_of_Consciousness,Intoxication_Altered_States_of_Consciousness,affirmative,EN_zFbsQreYqiI_W000099_emotion_reference.mp3,strongly_present,2532,7538,2026-04-12 12:19:37
32e10f57-0291-42c0-8d99-84d994662819,user_0,Pride,Pride,affirmative,DE_B00000_S08639_W000003.mp3,not_present,13982,5450,2026-04-12 12:18:59
259cf395-a831-412a-8a51-2bf37fbe16df,user_0,Fatigue_Exhaustion,Elation,contrastive_2,EN_TwvUGLIE_oY_W000281.mp3,not_present,14295,5705,2026-04-12 12:18:12
89bdf6ed-15c9-48a4-a6d8-5bf515aae425,user_0,Jealousy___Envy,Jealousy___Envy,affirmative,EN_B00057_S04442_W000010_emotion_reference.mp3,weakly_present,7884,7334,2026-04-12 12:17:57
85bb095c-199b-4972-be37-5566baf124a7,user_0,Affection,Affection,affirmative,EN_B00024_S02713_W000002_emotion_reference.mp3,weakly_present,12765,4941,2026-04-12 12:16:55
d23da6ce-048c-45c3-ae70-8072c49c27fd,user_0,Jealousy___Envy,Contentment,contrastive_1,EN_B00027_S05926_W000074_emotion_reference.mp3,not_present,2780,11833,2026-04-12 12:16:43
abb241f1-2eda-4063-8b0d-fc3975cd3330,user_0,Sexual_Lust,Fatigue_Exhaustion,contrastive_2,EN_v_fb3cnhVgu_W000287_emotion_reference.mp3,not_present,8125,14312,2026-04-12 12:16:06
